created_date,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disabil,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean
2017-06-25 00:49:41.839446+00,0,0,0,0,0,0.941176471,0.078431373,0.196078431,0,0,0.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,you sound really stupid
2017-06-26 19:42:29.476397+00,0,0,0,3,0,0.525,0.05,0.175,0.175,0,0.2375,0.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,or they just run your ass over with a van or detonate a nail bomb as you leave a venue
2017-06-27 12:39:38.121204+00,0,0,0,0,0,0.905660377,0,0.188679245,0,0,0.886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,our mayor is an idiot
2017-06-27 16:16:53.554810+00,1,0,0,11,0,0.854166667,0,0.083333333,0,0.020833333,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,so basically in a nutshell his brand is garbage
2017-06-27 20:44:13.515125+00,0,0,0,0,0,0.927272727,0,0.2,0,0.018181818,0.927272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,newt is a complete idiot
2017-06-27 22:55:06.790190+00,1,1,0,3,1,0.557377049,0.016393443,0,0.016393443,0.016393443,0.508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,whats wrong with being rich and a winner better than being a poor loser
2017-06-27 22:55:10.480181+00,0,0,0,0,0,0.725,0.1125,0.6875,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,learn to navigate a damn airport and get there on time that is your fault you were making everybody late
2017-06-28 16:07:30.570528+00,0,0,0,0,0,0.846153846,0.153846154,0,0,0,0.096153846,0.788461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,except you die
2017-06-28 17:29:19.999770+00,0,0,0,0,0,0.980079681,0.107569721,0.927717701,0.934547524,0.006260672,0.508252703,0.007968127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,oh look more dick sucking fake news another site to block from my news feed
2017-06-28 21:09:10.290476+00,0,0,0,0,0,0.9375,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,you are trash
2017-06-29 17:28:59.350299+00,0,0,0,0,0,0.895833333,0.041666667,0.104166667,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,trump is an absolute pig of privilege
2017-06-29 18:00:59.743231+00,0,0,0,3,0,0.851851852,0.018518519,0.037037037,0,0,0.814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,what a cretin
2017-06-29 19:37:51.029507+00,0,0,0,1,0,0.620689655,0,0,0,0.017241379,0.620689655,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,another angry incompetent amateur
2017-06-29 21:52:18.291890+00,0,0,0,0,0,0.7,0,0,0,0.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,that will be a happy day when the sad sick religion is exposed for what it really is
2017-06-29 22:58:20.975579+00,0,0,0,0,0,0.661016949,0,0,0,0,0.627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,you are no moderator just a trump supporting buffoon with a fake account
2017-06-30 00:11:45.156930+00,0,0,0,0,0,0.734693878,0,0.040816327,0,0.020408163,0.734693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,hey loser that nut job was a democrat get over it
2017-06-30 04:56:42.638606+00,3,0,0,2,0,0.697368421,0,0.118421053,0.276315789,0,0.197368421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,they want to kick him to keep him from licking his own
2017-06-30 13:26:31.680647+00,0,0,0,0,0,0.862745098,0.098039216,0.019607843,0,0,0.058823529,0.843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,kill the dog
2017-06-30 13:59:35.072553+00,0,0,0,0,0,0.681818182,0.03030303,0.075757576,0.015151515,0.015151515,0.606060606,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,good riddance to bad trash
2017-06-30 15:38:54.024807+00,1,0,0,0,0,0.64,0.013333333,0,0,0.026666667,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ignore he is nothing but a troll
2017-06-30 16:14:25.233626+00,0,0,0,0,0,0.796296296,0.074074074,0.018518519,0,0,0.796296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,low life loser
2017-06-30 16:59:39.772898+00,0,0,0,0,0,0.818181818,0.181818182,0,0,0,0.106060606,0.803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,just shoot him why should we pay to keep him alive not worth it
2017-06-30 18:38:30.362412+00,0,0,0,1,0,0.6125,0.025,0.075,0.0125,0.025,0.5375,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,tabloid trash all around
2017-07-01 15:58:49.288358+00,0,0,0,0,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,you are out of your mind
2017-07-01 19:27:32.459721+00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,help him commit suicide
2017-07-01 20:59:27.516869+00,0,0,0,1,0,0.9,0.1,0.1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,oh my goodness how lonely and miserable are you
2017-07-02 06:15:28.724372+00,0,0,0,0,0,0.8,0,0.8,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,pretty damned eloquent
2017-07-02 17:09:23.335706+00,0,0,1,1,1,0.823529412,0.029411765,0.014705882,0,0.147058824,0.75,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,trump is the most viciously racist president ever
2017-07-02 19:07:10.561480+00,0,0,0,0,0,0.515625,0.03125,0,0,0.0625,0.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,then you are a racist
2017-07-03 19:13:06.310040+00,0,0,0,0,0,0.9,0.2,0.7,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,now thats a damn lie
2017-07-03 22:22:40.762233+00,0,0,0,0,0,0.671428571,0.042857143,0.071428571,0.042857143,0.557142857,0.328571429,0.014285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,and i thought you were gay
2017-07-04 12:22:23.290598+00,0,0,0,0,1,0.833333333,0,0,0,0.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,may as well our military is a shell of its former self and becoming more useless every day
2017-07-04 12:44:02.434385+00,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,and marijuana is illegal under federal law now what somewhere masturbation is probably illegal now what
2017-07-04 18:23:01.023859+00,0,0,0,0,0,1,0.2,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,their damn it
2017-07-04 18:30:16.992606+00,0,0,0,0,0,0.7,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,you right they should have all been summarily executed
2017-07-04 19:46:19.425426+00,0,0,0,0,0,0.615384615,0.019230769,0.019230769,0,0,0.673076923,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,what a crybaby
2017-07-05 02:37:07.780530+00,0,0,0,0,0,0.957142857,0.128571429,0.871428571,0.857142857,0.028571429,0.428571429,0.042857143,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70,grab her by the pussy is a great start for moral bankruptcy
2017-07-05 04:12:01.684347+00,0,0,0,0,0,0.6,0,0.1,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,take it all from that murderer
2017-07-05 06:01:55.689392+00,0,0,0,0,0,0.8,0.1,0.1,0,0,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,let them shoot each other no lost there
2017-07-05 09:52:58.979271+00,0,0,0,0,0,0.9,0,0,0,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,canada is an embarrassment
2017-07-05 16:46:51.291749+00,3,2,2,37,11,0.6,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,canada is an international embarrassment
2017-07-05 17:52:32.389675+00,0,0,1,0,0,0.837837838,0.013513514,0.040540541,0,0.72972973,0.72972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,6,74,decent post but you need to drop the white trash thing
2017-07-05 20:12:40.512679+00,0,0,0,0,0,0.514285714,0.071428571,0.428571429,0.028571429,0,0.385714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,shut the f u
2017-07-06 00:53:18.240420+00,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,kill it before we owe billion
2017-07-06 04:16:16.103706+00,1,0,1,14,0,0.710526316,0.026315789,0,0,0,0.657894737,0.302631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,its time for the state senate to remove this buffoon
2017-07-06 12:20:40.933217+00,0,0,0,3,0,0.887096774,0.016129032,0.193548387,0,0,0.870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,he is now officially an idiot savant
2017-07-06 14:00:56.566043+00,0,0,0,2,1,0.7,0.3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,exterminate from inside and overthrow the regime to get more sane leadership
2017-07-06 17:34:06.957883+00,0,0,0,0,2,0.888888889,0.041666667,0.013888889,0,0.277777778,0.861111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,this woman is a monster
2017-07-06 17:54:37.007525+00,0,0,0,0,0,0.678571429,0.017857143,0,0,0.053571429,0.678571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,you are an embarrassment to canada
2017-07-06 22:41:28.827729+00,0,0,0,0,0,0.707692308,0.015384615,0.030769231,0,0.123076923,0.661538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,such a liar so typical of the hypercritical left
2017-07-07 10:04:36.729177+00,0,0,0,0,0,0.866591295,0.039005088,0.002261164,0.001130582,0.003391747,0.08027134,0.816845676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1769,she just needs to slap herself
2017-07-07 11:06:58.209467+00,0,0,0,0,0,0.631578947,0.035087719,0,0.01754386,0.01754386,0.578947368,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,now denaturalize and deport this traitor
2017-07-07 17:58:01.205323+00,0,0,0,4,1,0.7375,0.05,0.0125,0,0.7375,0.3125,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,80,police rejoinder is that black people die breaking the law
2017-07-07 20:48:59.599626+00,0,0,0,1,1,0.5375,0,0.05,0,0.225,0.5,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,holy mother church what an exquisitely silly phrase for an institution marked by historical misogyny
2017-07-08 14:03:10.098592+00,0,0,0,0,0,0.698924731,0.010752688,0,0,0.021505376,0.655913978,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,you are sick
2017-07-09 11:42:05.953933+00,0,0,0,0,0,0.703703704,0.018518519,0.018518519,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,you make me sick
2017-07-10 16:10:40.793274+00,0,0,0,0,0,0.7,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,some dont care about the damned coral
2017-07-10 17:01:09.085539+00,0,0,0,0,0,0.6,0,0,0.014285714,0.071428571,0.542857143,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,your dad was a fascist
2017-07-10 21:35:46.286628+00,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,because they are deranged
2017-07-10 23:15:58.921372+00,0,0,1,5,0,0.614285714,0.014285714,0.028571429,0,0.014285714,0.642857143,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,this guy is as greasy as his hair
2017-07-11 15:47:25.489558+00,0,0,0,2,0,0.805970149,0.074626866,0.865671642,0.014925373,0.014925373,0.194029851,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,damn you beat me to it
2017-07-11 16:27:49.576169+00,0,0,0,0,0,0.9375,0.041666667,0.8125,0.020833333,0.020833333,0.895833333,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,not a joke you bitch
2017-07-12 13:57:51.255200+00,6,0,0,4,0,0.830188679,0.018867925,0.037735849,0.018867925,0,0.849056604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,the anonymous source was your son dummy
2017-07-12 17:15:00.654408+00,2,0,0,3,2,0.559322034,0.016949153,0.033898305,0,0.016949153,0.525423729,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,trump is headed for the dump
2017-07-12 19:49:12.176418+00,1,0,0,1,0,0.6,0.1,0.6,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,damn does the truth hurt
2017-07-12 23:32:00.960818+00,0,0,0,2,0,0.5625,0,0.25,0.5,0,0.125,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,hey joe dont let the door hit you in the butt on the way out
2017-07-13 03:43:10.932443+00,0,0,0,0,0,0.833333333,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,that was inhuman they should have just put a bullet in his head when they found him
2017-07-13 03:44:01.439123+00,0,0,0,0,0,0.728571429,0.014285714,0.014285714,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,utterly incompetent and snide as well
2017-07-13 13:14:54.231822+00,0,0,0,2,1,0.5875,0.025,0.1,0,0,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,that it some horrible looking weed garbage weed
2017-07-13 14:11:58.725362+00,1,0,0,0,0,0.716666667,0.016666667,0.166666667,0,0,0.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,yea that would fix stupid driving good idea
2017-07-13 19:05:55.789318+00,0,0,0,0,0,0.821428571,0.035714286,0.107142857,0,0,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,people insist on being dumb no other explanation
2017-07-13 22:36:36.407757+00,0,0,0,1,0,0.626666667,0.04,0.013333333,0.44,0.026666667,0.4,0.053333333,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,this man here is a big fan of sexual assault
2017-07-14 13:38:27.210303+00,0,0,0,4,1,0.9,0.1,0.2,0.7,0.8,0.3,0,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,or the recent gay orgy
2017-07-14 15:06:28.694136+00,0,0,0,1,0,0.7,0.1,0,0,0.5,0.3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,statistically the victim would be a young black male shot by the same
2017-07-14 15:13:29.341009+00,0,0,0,0,0,0.759259259,0,0.037037037,0,0,0.796296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,what a loser
2017-07-14 21:48:11.544265+00,0,0,0,1,0,0.937241949,0.06028076,0.874483898,0.026424443,0.018992568,0.620148637,0.001651528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1211,addition is a bitch
2017-07-15 00:45:56.948084+00,0,0,0,0,0,0.727272727,0.03030303,0.166666667,0,0,0.742424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,you are a delusional twit
2017-07-16 15:51:44.737473+00,0,0,0,0,0,0.914285714,0.028571429,0.814285714,0.6,0,0.385714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,strained calf what a pussy
2017-07-17 19:26:28.963002+00,0,0,0,2,0,0.692307692,0.015384615,0,0,0,0.707692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,good this loser is a danger to society
2017-07-18 19:49:46.260828+00,1,0,1,1,11,0.507246377,0.028985507,0.014492754,0,0.333333333,0.449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,your canada is a desperately conformist dull place
2017-07-18 21:54:22.749717+00,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,trump just an absolute disaster
2017-07-19 00:32:33.786261+00,0,0,0,0,0,0.6,0.1,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,southern poverty law center is a terrorist group
2017-07-20 10:42:49.612860+00,0,0,0,0,0,0.6,0,0,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,name one city in the western world where black people are truly law abiding
2017-07-20 15:49:52.702389+00,0,0,0,0,0,0.882352941,0,0.156862745,0,0.019607843,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,his poor decision to run with that idiot cost him the election
2017-07-21 02:15:03.411197+00,0,0,0,0,0,0.716666667,0,0.066666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,well thats a dumb idea
2017-07-21 18:40:30.880576+00,0,0,0,0,0,0.578125,0,0.03125,0,0.03125,0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,careful what you wish for trump is a buffoon and an embarrassment but pence is truly dangerous
2017-07-22 02:24:42.575406+00,0,1,0,17,3,0.8,0,0,0,0.7,0.5,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,toxic feminism is the real social problem
2017-07-22 02:30:52.143520+00,0,0,0,3,0,0.579710145,0.028985507,0,0,0.014492754,0.594202899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,he shouldnt get a bail amount they are crazy
2017-07-22 20:26:52.741769+00,0,0,0,0,0,0.909090909,0.045454545,0.136363636,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,you cant fix stupid
2017-07-22 23:14:52.801505+00,0,0,0,0,0,0.7,0,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,well the loser is dead now they can move on
2017-07-24 18:40:59.388880+00,0,0,2,5,0,0.632352941,0.029411765,0,0,0.014705882,0.617647059,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,another light sentence for a murderer and liar
2017-07-24 22:04:46.196778+00,0,0,0,0,0,0.802631579,0.078947368,0.578947368,0.578947368,0,0.263157895,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,fine the suck out of them
2017-07-25 01:48:01.463712+00,0,0,0,2,0,0.581081081,0.067567568,0,0,0.013513514,0.013513514,0.648648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,they want to torture him one last time
2017-07-25 16:00:49.182502+00,0,0,0,0,0,0.773333333,0.04,0.56,0.013333333,0,0.493333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,one way or another this guy is screwed
2017-07-26 05:29:11.981306+00,0,0,0,1,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,add mentally ill to the list
2017-07-26 11:55:25.256866+00,0,0,0,2,0,0.9,0.4,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,shoot the messenger
2017-07-26 16:03:52.382636+00,0,0,0,1,0,0.528571429,0,0.014285714,0,0.3,0.3,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,6,70,yes we should ban those who are mentally ill
2017-07-26 17:09:38.375878+00,0,0,0,0,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,i only wish pointing out their hypocrisy worked sad
2017-07-26 20:32:05.699380+00,0,0,0,3,0,0.842105263,0.105263158,0.776315789,0,0.026315789,0.605263158,0.092105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,damn a miserable waste of oxygen such as this guy make it difficult to oppose the death penalty on principle
2017-07-26 22:19:41.645278+00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,give him the death penalty
2017-07-27 12:00:52.129810+00,0,0,0,0,0,0.7,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,what kind of sick mind would write that
2017-07-27 14:22:11.430724+00,0,0,0,0,0,0.833333333,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,we are so screwed
2017-07-27 21:11:52.137145+00,0,0,0,0,0,0.736842105,0.026315789,0,0,0,0.657894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,shut up bennet
2017-07-27 21:48:40.767556+00,0,0,0,1,1,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,what a useless article i expect more from a national paper
2017-07-27 23:38:44.716878+00,0,0,0,0,0,0.575757576,0.03030303,0.03030303,0,0,0.575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,10,66,sick in the head judge mental cold hearted the both of you are
2017-07-28 12:39:18.882708+00,0,0,0,0,0,0.861538462,0.092307692,0.6,0.015384615,0.138461538,0.815384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,cry me a river you fat f
2017-07-28 14:35:53.836599+00,0,0,0,8,0,0.903225806,0.048387097,0.209677419,0,0,0.903225806,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,yet another cop alpha idiot screw this guy
2017-07-28 17:29:04.572021+00,0,0,0,0,1,0.8,0,0.1,0,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,bennet is an embarrassment both for colorado and the human race
2017-07-28 20:48:24.303880+00,0,0,0,0,0,0.871428571,0.042857143,0.842857143,0.085714286,0.028571429,0.628571429,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,karma is a bitch
2017-07-28 22:47:19.180782+00,0,0,0,1,0,0.893617021,0.021276596,0.063829787,0,0,0.85106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,it was still a stupid comment
2017-07-29 00:01:56.199934+00,0,0,0,0,0,0.558823529,0.014705882,0.014705882,0,0.014705882,0.544117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,truly just a cheap thug in a cheap suit
2017-07-29 00:56:47.906575+00,0,0,0,2,1,0.6,0.1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,so just beat them up
2017-07-29 14:43:42.355738+00,0,0,1,0,0,0.705882353,0.014705882,0.073529412,0,0,0.691176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,what a chump
